현재 크롤링 페이지,title,작성시간,조회수,추천수,비추천수,링크,본문,댓글
14,6/10 목요일 상승중인 주식뉴스를 취합해보았습니다,2021-06-10 10:19:59,조회 수 56,1,0,https://stocker.kr/stock_discuss/223179/page/14,"[""오늘은 미국 주가지수 보합 마감으로 우리 주식시장은 코스피, 코스닥 양대지수가 보합으로 출발하는 모습입니다.\n오늘장의 특징적인 테마주는 트레블버블 기대감으로 여행주가 난리가 난 상황인데요."", ""이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했으니까,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월10일-목요일-오늘의-급등주-및-테마주-뉴스모음"", """", """"]",[]
14,6/9 수요일 급등 이후에도 상승이 예상되는 주식 뉴스를 취합 분석해 보았습니다.,2021-06-09 15:37:14,조회 수 52,0,0,https://stocker.kr/stock_discuss/223160/page/14,"[""오늘장 주가 지수는 이변이 없는한 코스피, 코스닥이 보합으로 마무리 되어지는 분위기입니다.\n그러나 종목별로는 만만치 않는 시장이었습니다.\n오늘내내 특징적으로 급등한 테마주는 윤석렬 관련주로 수급이 몰려 급등하고있습니다."", ""오늘 제가 관찰한 급등한 주식중에 향후에도 추가 급등이 예상이 되는 주식들이 여럿보이는데,\n이런 주식들의 뉴스들과 약간의 분석을 가미하여 정리를 했사오니\n주식투자에 도움이 되셨으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월9일-수요일-이후에도-상승이-예상되는-급등주-테마주-뉴스모음-및-분석"", """", """", """"]",[]
14,6/9 수요일 상승중인 주식뉴스를 취합해보았습니다,2021-06-09 10:20:28,조회 수 38,0,0,https://stocker.kr/stock_discuss/223091/page/14,"[""오늘은 미국 주가지수 보합 마감으로 우리 주식시장은 코스피, 코스닥 양대지수가 보합으로 출발하는 모습입니다.\n오늘장의 특징적인 테마주는 전자문서법 관련주가 난리가 난 상황인데요."", ""이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했으니까,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월9일-수요일-오늘의-급등주-및-테마주-뉴스모음"", """", """"]",[]
14,6/8 화요일 급등 이후에도 상승이 예상되는 주식 뉴스를 취합 분석해 보았습니다.,2021-06-08 15:47:15,조회 수 65,1,0,https://stocker.kr/stock_discuss/223073/page/14,"[""오늘장 주가 지수는 이변이 없는한 코스피, 코스닥이 보합으로 마무리 되어지는 분위기입니다.\n그러나 종목별로는 만만치 않는 시장이었습니다.\n오늘내내 특징적으로 급등한 테마주는 알츠하이머 관련주로 수급이 몰려 급등하고있습니다."", ""오늘 제가 관찰한 급등한 주식중에 향후에도 추가 급등이 예상이 되는 주식들이 여럿보이는데,\n이런 주식들의 뉴스들과 약간의 분석을 가미하여 정리를 했사오니\n주식투자에 도움이 되셨으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월8일-화요일-이후에도-상승이-예상되는-급등주-테마주-뉴스모음-및-분석"", """", """"]",[]
14,6/8 화요일 상승중인 주식뉴스를 취합해보았습니다,2021-06-08 10:01:56,조회 수 35,1,0,https://stocker.kr/stock_discuss/222977/page/14,"[""오늘은 미국 주가지수 보합 마감으로 우리 주식시장은 코스피, 코스닥 양대지수가 강보합으로 출발하는 모습입니다.\n오늘장의 특징적인 테마주는 알츠하이머 관련주가 난리가 난 상황인데요."", ""이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했으니까,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월8일-화요일-오늘의-급등주-및-테마주-뉴스모음"", """", """", """"]",[]
14,주식 자동매매 프로그램 개발해 공개합니다,2021-06-07 23:01:34,조회 수 157,0,0,https://stocker.kr/stock_discuss/222964/page/14,"[""﻿"", ""안녕하세요."", ""저는 직장인이자 일반 개인투자자입니다."", ""주식경력은 15년이고 자동매매에 관심이 많아 프로그램을 직접 개발했습니다."", """", ""80년대에는 증권사 객장에 직접 나가서, 지금은 집에서 HTS 로 또는 스마트폰 MTS 로 주식 매매를 합니다."", ""그럼 앞으로는 어떨까요?"", ""데이터를 기반으로한 시스템트레이딩, 주식 자동매매 시대가 올거라 확신합니다."", """", ""프로그램매매는 더이상 외국인/기관투자자의 전유물이 아닙니다."", ""이제 투자없이 살 수 없는 이 시대에서, 주식투자를 계속 할 것이라면 먼저 제대로 공부해야하지 않을까요?"", """", ""AI 인공지능 봇이나 수익을 보장한다는 그런 말도안되는 프로그램 광고 아닙니다."", ""'유저'가 작성한 조건검색식을 기반으로 매매전략 설정과 성과검증 자동화를 통해, 수익모델 발굴에만 집중할 수 있게 해주는 '플랫폼'입니다."", """", ""모의투자를 통해 나만의 투자전략을 검증하며 갈고닦는 과정이 필요하며, 경제적 자유 달성을 위한 수단으로서 시간투자할 가치는 충분하다고 봅니다."", """", ""키움캐치와 차별화된 이미 완성된 프로그램을 이용해서 소중한 '시간'과 '돈'을 절약하세요."", ""현재 모의투자/실전투자 모두 무료로 제공 중입니다."", ""https://cafe.naver.com/eFreeTrader"", """", """", """", ""* 프로그램은 아래와 같이 100% 자동화되며"", ""- 8:30 PC 자동 부팅 및 프로그램 실행"", ""- 9:00 ~ 15:30 자동매매 수행"", ""- 16:00 PC 자동 시스템종료"", """", ""모든 거래 상황은 핸드폰으로 실시간 알림 받습니다."", """", """", ""﻿""]",[]
14,6/7 월요일 급등 이후에도 상승이 예상되는 주식 뉴스를 취합 분석해 보았습니다.,2021-06-07 14:55:54,조회 수 44,0,0,https://stocker.kr/stock_discuss/222953/page/14,"[""오늘장 주가 지수는 이변이 없는한 코스피, 코스닥이 보합으로 마무리 되어지는 분위기입니다.\n그러나 종목별로는 만만치 않는 시장이었습니다.\n오늘내내 특징적으로 급등한 테마주는 원전 관련주로 수급이 몰려 급등하고있습니다."", ""오늘 제가 관찰한 급등한 주식중에 향후에도 추가 급등이 예상이 되는 주식들이 여럿보이는데,\n이런 주식들의 뉴스들과 약간의 분석을 가미하여 정리를 했사오니\n주식투자에 도움이 되셨으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월7일-월요일-이후에도-상승이-예상되는-급등주-테마주-뉴스모음-및-분석"", """", """"]",[]
14,6/7 월요일 상승중인 주식뉴스를 취합해보았습니다,2021-06-07 10:26:02,조회 수 43,0,0,https://stocker.kr/stock_discuss/222913/page/14,"[""오늘은 미국 주가지수 보합 마감으로 우리 주식시장은 코스피, 코스닥 양대지수가 보합으로 출발하는 모습입니다.\n오늘장의 특징적인 테마주는 원전 관련주가 난리가 난 상황인데요."", ""이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했으니까,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월7일-월요일-오늘의-급등주-및-테마주-뉴스모음"", """", """", """"]",[]
14,다음주에도 급등을 이어갈만한 테마주식 뉴스들을 모았습니다.,2021-06-06 11:26:35,조회 수 91,1,0,https://stocker.kr/stock_discuss/222739/page/14,"[""이번주도 여러 테마주식들이 시장을 뜨겁게 했는데요.\n다음주에도 이번주 급등에 이어서 상승이 기대되는 테마주식들의 뉴스들을 모아봤습니다.\n제 개인적인 기준으로 선발한 뉴스들이니까 그냥 참고만하세요.\n테마주로는 국민의힘 당대표 선거 지지율 1위로 부상함에 따라 이준석 관련주, 메타버스 관련주, 조선업황 초호황기 진입에 따른 조선주, \n백신 접종에 따른 집단면역 형성 기대감에 따른 보복 소비주, 인프라투자 기대감과 구리값 상승에 따른 전선주\n들이 눈길을 끌었습니다.\n투자에 도움이 되셨으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월-둘째주에도-급등을-이어갈만한-테마주-뉴스들-정리"", """", """"]",[]
14,6/4 금요일 상승중인 주식뉴스를 취합해보았습니다,2021-06-04 11:04:31,조회 수 61,1,0,https://stocker.kr/stock_discuss/222508/page/14,"[""오늘은 미국 주가지수 하락 마감으로 우리 주식시장은 코스피, 코스닥 양대지수가 하락으로 출발하는 모습입니다.\n오늘장의 특징적인 테마주는 조선업황 개선에 따른 조선주가 난리가 난 상황인데요."", ""이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했으니까,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월4일-금요일-오늘의-급등주-및-테마주-뉴스모음"", """", """"]",[]
14,6/3 목요일 상승중인 주식뉴스를 취합해보았습니다,2021-06-03 10:27:05,조회 수 52,1,0,https://stocker.kr/stock_discuss/222361/page/14,"[""오늘은 미국 주가지수 보합 마감으로 우리 주식시장은 코스피, 코스닥 양대지수가 강보합으로 출발하는 모습입니다.\n오늘장의 특징적인 테마주는 구리값 상승과 업황개선 기대감에 전선주가 난리가 난 상황인데요."", ""이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했으니까,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월3일-목요일-오늘의-급등주-및-테마주-뉴스모음"", """", """"]",[]
14,6/2 수요일 상승중인 주식뉴스를 취합해보았습니다,2021-06-02 10:14:53,조회 수 51,1,0,https://stocker.kr/stock_discuss/222144/page/14,"[""오늘은 미국 주가지수 보합 마감으로 우리 주식시장은 코스피, 코스닥 양대지수가 약보합으로 출발하는 모습입니다.\n오늘장의 특징적인 테마주는 국제선 재개 기대감에 항공주가 난리가 난 상황인데요."", ""이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했으니까,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월2일-수요일-오늘의-급등주-및-테마주-뉴스모음"", """", """"]",[]
14,6/1 화요일 급등 이후에도 상승이 예상되는 주식 뉴스를 취합 분석해 보았습니다.,2021-06-01 14:54:18,조회 수 56,1,0,https://stocker.kr/stock_discuss/222070/page/14,"[""오늘장 주가 지수는 이변이 없는한 코스피, 코스닥이 상승으로 마무리 되어지는 분위기입니다.\n그러나 종목별로는 만만치 않는 시장이었습니다.\n오늘내내 특징적으로 급등한 테마주는 중국 저출산 관련주로 수급이 몰려 급등하고있습니다."", ""오늘 제가 관찰한 급등한 주식중에 향후에도 추가 급등이 예상이 되는 주식들이 여럿보이는데,\n이런 주식들의 뉴스들과 약간의 분석을 가미하여 정리를 했사오니\n주식투자에 도움이 되셨으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월1일-화요일-이후에도-상승이-예상되는-급등주-테마주-뉴스모음-및-분석"", """", """"]",[]
15,6/1 화요일 상승중인 주식뉴스를 취합해보았습니다,2021-06-01 10:17:39,조회 수 44,0,0,https://stocker.kr/stock_discuss/222062/page/15,"[""오늘은 미국 주가지수 보합 마감으로 우리 주식시장은 코스피, 코스닥 양대지수가 약보합으로 출발하는 모습입니다.\n오늘장의 특징적인 테마주는 중국의 세자녀 출산허용으로 저출산 관련주가 난리가 난 상황인데요."", ""이외에도 여럿 급등하고있는 주식들이 눈에 띄는데요.\n급등주 뉴스들을 큐레이션했으니까,\n주식 투자에 도움이 되는 정보가 되었으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-6월1일-화요일-오늘의-급등주-및-테마주-뉴스모음"", """", """", """"]",[]
15,5/31 월요일 급등 이후에도 상승이 예상되는 주식 뉴스를 취합 분석해 보았습니다.,2021-05-31 15:12:06,조회 수 46,0,0,https://stocker.kr/stock_discuss/222006/page/15,"[""오늘장 주가 지수는 이변이 없는한 코스피, 코스닥이 상승으로 마무리 되어지는 분위기입니다.\n그러나 종목별로는 만만치 않는 시장이었습니다.\n오늘내내 특징적으로 급등한 테마주는 백신 보급 확산으로 집단면역 기대감으로 인한 보복 소비주로 수급이 몰려 급등하고있습니다."", ""오늘 제가 관찰한 급등한 주식중에 향후에도 추가 급등이 예상이 되는 주식들이 여럿보이는데,\n이런 주식들의 뉴스들과 약간의 분석을 가미하여 정리를 했사오니\n주식투자에 도움이 되셨으면 좋겠습니다."", ""https://ggukjung79.tistory.com/entry/2021년-5월31일-월요일-이후에도-상승이-예상되는-급등주-테마주-뉴스모음-및-분석"", """", """"]",[]
